Zeit,PV(W),SOC(%),Batterie(W),Zähler(W),Last(W)
2023-01-02 14:10:00,10847.36,98,96.03,10308,635.39
2023-01-02 14:15:00,10806.84,98,96.03,10272,630.87
2023-01-02 14:20:00,10500.6,98,96.03,10003,593.63
2023-01-02 14:25:00,10528.21,98,64.02,10093,499.23
2023-01-02 14:30:00,10430.74,98,64.02,10042,452.76
2023-01-02 14:35:00,11057.9,98,64.02,10794,327.92
2023-01-02 14:40:00,12320.65,98,64.02,11621,763.67
2023-01-02 14:45:00,11917.45,98,64.02,11652,329.47
2023-01-02 14:50:00,12238.89,98,64.02,11975,327.91
2023-01-02 14:55:00,12486.16,98,96.03,12269,313.19
2023-01-02 15:00:00,10286.61,98,64.02,10013,337.63
2023-01-02 15:05:00,9727.37,98,96.03,9434,389.4
2023-01-02 15:10:00,10043.62,98,128.04,9799,372.66
2023-01-02 15:15:00,7531.47,98,96.03,7593,34.5
2023-01-02 15:20:00,3288.78,98,64.02,3259,93.8
2023-01-02 15:25:00,7339.56,98,96.03,7453,0.0
2023-01-02 15:30:00,10752.1,98,128.04,10578,302.14
2023-01-02 15:35:00,9856.52,98,96.03,9632,320.55
2023-01-02 15:40:00,8341.49,98,96.03,8301,136.52
2023-01-02 15:45:00,8125.32,98,96.03,8096,125.35
2023-01-02 15:50:00,3242.05,98,96.03,3147,191.08
2023-01-02 15:55:00,9580.9,98,128.04,9370,338.94
2023-01-02 16:00:00,8652.06,98,128.04,8496,284.1
2023-01-02 16:05:00,7659.6,98,128.04,7335,452.64
2023-01-02 16:10:00,8980.14,98,128.04,8851,257.18
2023-01-02 16:15:00,2616.52,98,96.03,2575,137.55
2023-01-02 16:20:00,8568.49,98,96.03,8451,213.52
2023-01-02 16:25:00,6475.27,98,128.04,6346,257.31
2023-01-02 16:30:00,6307.3,98,96.03,6202,201.33
2023-01-02 16:35:00,5925.18,98,128.04,5791,262.22
2023-01-02 16:40:00,5674.43,98,128.04,5526,276.47
2023-01-02 16:45:00,5473.56,98,128.04,5246,355.6
2023-01-02 16:50:00,5335.53,98,128.04,5041,422.57
2023-01-02 16:55:00,5062.24,98,128.04,4833,357.28
2023-01-02 17:00:00,4993.68,98,128.04,4641,480.72
2023-01-02 17:05:00,4585.25,98,128.04,4220,493.29
2023-01-02 17:10:00,4299.3,98,128.04,3942,485.34
2023-01-02 17:15:00,4142.4,98,128.04,3707,563.44
2023-01-02 17:20:00,3857.25,98,128.04,3474,511.29
2023-01-02 17:25:00,3644.46,98,128.04,3253,519.5
2023-01-02 17:30:00,3412.0,98,96.03,3023,485.03
2023-01-02 17:35:00,3181.73,98,128.04,2753,556.77
2023-01-02 17:40:00,416.59,98,255.6,-1,673.19
2023-01-02 17:45:00,812.42,98,127.72,293,647.14
2023-01-02 17:50:00,1352.37,98,127.76,781,699.13
2023-01-02 17:55:00,1139.59,98,127.84,671,596.43
2023-01-02 18:00:00,1264.26,98,95.94,829,531.2
2023-01-02 18:05:00,861.78,98,95.94,394,563.72
2023-01-02 18:10:00,483.6,98,127.92,56,555.52
2023-01-02 18:15:00,685.3,98,95.88,188,593.18
2023-01-02 18:20:00,550.44,98,127.92,66,612.36
2023-01-02 18:25:00,453.8,98,95.85,0,549.65
2023-01-02 18:30:00,441.61,98,95.88,11,526.49
2023-01-02 18:35:00,193.6,98,286.92,-21,501.52
2023-01-02 18:40:00,0.0,98,540.6,-8,548.6
2023-01-02 18:45:00,48.0,97,413.4,2,459.4
2023-01-02 18:50:00,188.82,97,318.3,-5,512.12
2023-01-02 18:55:00,177.22,96,318.4,0,495.62
2023-01-02 19:00:00,42.5,96,382.08,-6,430.58
2023-01-02 19:05:00,0.0,96,540.6,18,522.6
2023-01-02 19:10:00,0.0,96,572.4,15,557.4
2023-01-02 19:15:00,0.0,95,604.2,20,584.2
2023-01-02 19:20:00,0.0,95,635.8,18,617.8
2023-01-02 19:25:00,0.0,94,920.17,-18,938.17
2023-01-02 19:30:00,0.0,94,1365.68,-558,1923.68
2023-01-02 19:35:00,0.0,93,951.6,-16,967.6
2023-01-02 19:40:00,0.0,92,920.17,12,908.17
2023-01-02 19:45:00,0.0,92,920.17,15,905.17
2023-01-02 19:50:00,0.0,91,920.17,-7,927.17
2023-01-02 19:55:00,0.0,90,920.46,-19,939.46
2023-01-02 20:00:00,0.0,89,920.17,12,908.17
2023-01-02 20:05:00,0.0,89,1015.04,-34,1049.04
2023-01-02 20:10:00,0.0,88,951.9,22,929.9
2023-01-02 20:15:00,0.0,87,920.17,9,911.17
2023-01-02 20:20:00,0.0,86,856.98,-4,860.98
2023-01-02 20:25:00,0.0,85,888.72,3,885.72
2023-01-02 20:30:00,0.0,85,824.98,-35,859.98
2023-01-02 20:35:00,0.0,84,920.17,15,905.17
2023-01-02 20:40:00,0.0,84,888.16,-15,903.16
2023-01-02 20:45:00,0.0,83,919.88,14,905.88
2023-01-02 20:50:00,0.0,83,824.72,-13,837.72
2023-01-02 20:55:00,0.0,81,761.52,-18,779.52
2023-01-02 21:00:00,0.0,81,793.0,-9,802.0
2023-01-02 21:05:00,0.0,81,856.44,18,838.44
2023-01-02 21:10:00,0.0,80,603.82,14,589.82
2023-01-02 21:15:00,0.0,80,572.22,-13,585.22
2023-01-02 21:20:00,0.0,79,635.4,-19,654.4
2023-01-02 21:25:00,0.0,79,635.2,10,625.2
2023-01-02 21:30:00,0.0,78,666.96,-12,678.96
2023-01-02 21:35:00,0.0,77,635.0,26,609.0
2023-01-02 21:40:00,0.0,77,635.0,-9,644.0
2023-01-02 21:45:00,0.0,77,635.0,9,626.0
2023-01-02 21:50:00,0.0,77,603.25,-11,614.25
2023-01-02 21:55:00,0.0,76,634.8,27,607.8
2023-01-02 22:00:00,0.0,75,603.06,-18,621.06
2023-01-02 22:05:00,0.0,75,634.6,-9,643.6
2023-01-02 22:10:00,0.0,74,634.6,11,623.6
2023-01-02 22:15:00,0.0,74,634.4,20,614.4
2023-01-02 22:20:00,0.0,73,602.68,-27,629.68
2023-01-02 22:25:00,0.0,73,602.49,-18,620.49
2023-01-02 22:30:00,0.0,72,634.0,24,610.0
2023-01-02 22:35:00,0.0,72,634.0,-16,650.0
2023-01-02 22:40:00,0.0,71,601.92,-25,626.92
2023-01-02 22:45:00,0.0,71,633.6,-28,661.6
2023-01-02 22:50:00,0.0,71,633.4,22,611.4
2023-01-02 22:55:00,0.0,70,633.2,14,619.2
2023-01-02 23:00:00,0.0,70,633.0,22,611.0
2023-01-02 23:05:00,0.0,69,600.97,-3,603.97
2023-01-02 23:10:00,0.0,68,632.2,-17,649.2
2023-01-02 23:15:00,0.0,68,569.16,5,564.16
2023-01-02 23:20:00,0.0,68,568.98,8,560.98
2023-01-02 23:25:00,0.0,68,537.03,-12,549.03
2023-01-02 23:30:00,0.0,67,536.86,-12,548.86
2023-01-02 23:35:00,0.0,67,536.69,-16,552.69
2023-01-02 23:40:00,0.0,66,536.52,-13,549.52
2023-01-02 23:45:00,0.0,66,567.72,12,555.72
2023-01-02 23:50:00,0.0,66,567.54,-16,583.54
2023-01-02 23:55:00,0.0,65,567.36,31,536.36
2023-01-03 00:00:00,0.0,65,567.18,-15,582.18
2023-01-03 00:05:00,0.0,64,535.67,3,532.67
2023-01-03 00:10:00,0.0,64,504.0,-15,519.0
2023-01-03 00:15:00,0.0,63,535.33,19,516.33
2023-01-03 00:20:00,0.0,63,503.84,-19,522.84
2023-01-03 00:25:00,0.0,63,535.16,-7,542.16
2023-01-03 00:30:00,0.0,62,125.96,-139,264.96
2023-01-03 00:35:00,0.0,62,283.77,23,260.77
2023-01-03 00:40:00,0.0,62,283.86,-8,291.86
2023-01-03 00:45:00,0.0,62,252.32,-15,267.32
2023-01-03 00:50:00,0.0,62,283.86,-7,290.86
2023-01-03 00:55:00,0.0,61,283.86,31,252.86
2023-01-03 01:00:00,0.0,61,252.32,16,236.32
2023-01-03 01:05:00,0.0,61,252.32,-18,270.32
2023-01-03 01:10:00,0.0,61,252.32,-21,273.32
2023-01-03 01:15:00,0.0,61,283.86,18,265.86
2023-01-03 01:20:00,0.0,61,283.86,18,265.86
2023-01-03 01:25:00,0.0,61,315.3,19,296.3
2023-01-03 01:30:00,0.0,61,283.77,-19,302.77
2023-01-03 01:35:00,0.0,60,283.77,-21,304.77
2023-01-03 01:40:00,0.0,60,378.0,12,366.0
2023-01-03 01:45:00,0.0,60,377.88,14,363.88
2023-01-03 01:50:00,0.0,60,377.88,16,361.88
2023-01-03 01:55:00,0.0,59,346.39,-35,381.39
2023-01-03 02:00:00,0.0,59,346.39,-37,383.39
2023-01-03 02:05:00,0.0,59,346.39,-31,377.39
2023-01-03 02:10:00,0.0,59,377.88,21,356.88
2023-01-03 02:15:00,0.0,59,377.88,31,346.88
2023-01-03 02:20:00,0.0,59,346.28,19,327.28
2023-01-03 02:25:00,0.0,58,346.28,18,328.28
2023-01-03 02:30:00,0.0,58,377.76,29,348.76
2023-01-03 02:35:00,0.0,58,346.28,-33,379.28
2023-01-03 02:40:00,0.0,57,596.98,-18,614.98
2023-01-03 02:45:00,0.0,57,408.72,63,345.72
2023-01-03 02:50:00,0.0,57,377.64,9,368.64
2023-01-03 02:55:00,0.0,57,346.17,31,315.17
2023-01-03 03:00:00,0.0,57,346.17,-16,362.17
2023-01-03 03:05:00,0.0,57,314.7,-48,362.7
2023-01-03 03:10:00,0.0,56,346.17,31,315.17
2023-01-03 03:15:00,0.0,56,346.06,-28,374.06
2023-01-03 03:20:00,0.0,56,377.52,29,348.52
2023-01-03 03:25:00,0.0,56,346.06,5,341.06
2023-01-03 03:30:00,0.0,55,377.4,-18,395.4
2023-01-03 03:35:00,0.0,55,628.0,-22,650.0
2023-01-03 03:40:00,0.0,54,658.77,15,643.77
2023-01-03 03:45:00,0.0,54,188.4,-107,295.4
2023-01-03 03:50:00,0.0,54,282.96,-19,301.96
2023-01-03 03:55:00,0.0,54,283.14,12,271.14
2023-01-03 04:00:00,0.0,54,314.7,24,290.7
2023-01-03 04:05:00,0.0,54,189.0,-18,207.0
2023-01-03 04:10:00,0.0,54,220.5,10,210.5
2023-01-03 04:15:00,0.0,54,189.0,17,172.0
2023-01-03 04:20:00,0.0,54,220.57,12,208.57
2023-01-03 04:25:00,0.0,54,220.57,14,206.57
2023-01-03 04:30:00,0.0,54,189.06,-21,210.06
2023-01-03 04:35:00,0.0,54,220.57,10,210.57
2023-01-03 04:40:00,0.0,54,220.57,15,205.57
2023-01-03 04:45:00,0.0,54,220.57,18,202.57
2023-01-03 04:50:00,0.0,53,283.41,-11,294.41
2023-01-03 04:55:00,0.0,53,251.92,-12,263.92
2023-01-03 05:00:00,0.0,53,251.92,-15,266.92
2023-01-03 05:05:00,0.0,53,220.43,-16,236.43
2023-01-03 05:10:00,0.0,53,251.92,7,244.92
2023-01-03 05:15:00,0.0,53,157.55,14,143.55
2023-01-03 05:20:00,0.0,53,157.65,34,123.65
2023-01-03 05:25:00,0.0,53,94.62,-22,116.62
2023-01-03 05:30:00,0.0,53,94.65,35,59.65
2023-01-03 05:35:00,0.0,53,126.24,69,57.24
2023-01-03 05:40:00,0.0,53,126.28,135,0.0
2023-01-03 05:45:00,98.38,53,126.28,189,35.66
2023-01-03 05:50:00,148.92,53,94.71,257,0.0
2023-01-03 05:55:00,253.94,53,-158.35,-4,99.59
2023-01-03 06:00:00,204.0,53,94.95,206,92.95
2023-01-03 06:05:00,50.66,53,94.83,78,67.49
2023-01-03 06:10:00,363.46,53,-285.66,-19,96.8
2023-01-03 06:15:00,476.98,53,-350.02,11,115.96
2023-01-03 06:20:00,688.28,54,-606.48,-35,116.8
2023-01-03 06:25:00,859.81,54,-767.76,17,75.05
2023-01-03 06:30:00,970.02,54,-832.52,15,122.5
2023-01-03 06:35:00,1098.69,55,-990.76,14,93.93
2023-01-03 06:40:00,705.81,56,-575.82,75,54.99
2023-01-03 06:45:00,1555.1,57,-1509.17,22,23.93
2023-01-03 06:50:00,1685.71,58,-1673.36,12,0.35
2023-01-03 06:55:00,1900.63,60,-1868.18,4,28.45
2023-01-03 07:00:00,2094.53,61,-2096.9,15,0.0
2023-01-03 07:05:00,2328.98,63,-2294.01,19,15.97
2023-01-03 07:10:00,2507.75,65,-2494.8,9,3.95
2023-01-03 07:15:00,2775.64,68,-2730.0,-12,57.64
2023-01-03 07:20:00,2902.48,70,-2866.16,13,23.32
2023-01-03 07:25:00,3161.83,72,-3130.56,4,27.27
2023-01-03 07:30:00,3428.61,75,-3330.3,29,69.31
2023-01-03 07:35:00,3664.64,78,-3562.12,2,100.52
2023-01-03 07:40:00,4126.05,79,-4028.25,-6,103.8
2023-01-03 07:45:00,1791.71,82,-1653.93,-3,140.78
2023-01-03 07:50:00,1834.79,83,-1687.92,-13,159.87
2023-01-03 07:55:00,1914.78,84,-1688.44,1,225.34
2023-01-03 08:00:00,1611.36,85,-1459.8,-20,171.56
2023-01-03 08:05:00,1700.05,87,-1494.08,-12,217.97
2023-01-03 08:10:00,2186.31,89,-1955.4,4,226.91
2023-01-03 08:15:00,2198.59,89,-1922.81,-13,288.78
2023-01-03 08:20:00,1828.44,91,-1595.44,-25,258.0
2023-01-03 08:25:00,1914.15,93,-1696.24,-14,231.91
2023-01-03 08:30:00,2275.35,95,-1599.85,474,201.5
2023-01-03 08:35:00,3388.0,96,-1601.81,1409,377.19
2023-01-03 08:40:00,2651.82,96,-1603.28,778,270.54
2023-01-03 08:45:00,6394.56,99,-1613.57,4509,271.99
2023-01-03 08:50:00,6779.19,99,-1629.25,4935,214.94
2023-01-03 08:55:00,7811.06,100,130.64,7853,88.7
2023-01-03 09:00:00,5341.48,100,96.57,5531,0.0
2023-01-03 09:05:00,3882.78,100,128.68,3963,48.46
2023-01-03 09:10:00,3577.1,100,128.48,3648,57.58
2023-01-03 09:15:00,5747.64,100,128.44,5835,41.08
2023-01-03 09:20:00,7319.87,100,128.4,7069,379.27
2023-01-03 09:25:00,3803.74,100,128.4,3931,1.14
2023-01-03 09:30:00,3834.44,100,128.36,3884,78.8
2023-01-03 09:35:00,3284.76,100,160.4,3359,86.16
2023-01-03 09:40:00,2783.29,100,128.32,2866,45.61
2023-01-03 09:45:00,3133.2,100,128.32,3138,123.52
2023-01-03 09:50:00,6956.9,100,128.28,6987,98.18
2023-01-03 09:55:00,8140.32,100,96.21,5879,2357.53
2023-01-03 10:00:00,4227.93,100,128.28,4280,76.21
2023-01-03 10:05:00,4250.93,100,96.21,4275,72.14
2023-01-03 10:10:00,8183.22,100,96.18,8146,133.4
2023-01-03 10:15:00,9016.61,100,96.18,8243,869.79
2023-01-03 10:20:00,11333.7,100,96.18,11038,391.88
2023-01-03 10:25:00,8130.46,100,96.18,8662,0.0
2023-01-03 10:30:00,3242.52,100,128.24,3193,177.76
2023-01-03 10:35:00,11120.58,100,128.24,10698,550.82
2023-01-03 10:40:00,12258.18,100,128.24,12185,201.42
2023-01-03 10:45:00,11676.26,100,96.18,11479,293.44
2023-01-03 10:50:00,10961.78,100,128.2,10950,139.98
2023-01-03 10:55:00,12495.63,100,160.25,12174,481.88
2023-01-03 11:00:00,14644.33,100,128.2,14660,112.53
2023-01-03 11:05:00,14160.63,100,128.2,13757,531.83
2023-01-03 11:10:00,6047.48,100,128.2,6118,57.68
2023-01-03 11:15:00,4709.95,100,128.2,4821,17.15
2023-01-03 11:20:00,6234.81,100,128.2,6124,239.01
2023-01-03 11:25:00,4998.04,100,128.2,5080,46.24
2023-01-03 11:30:00,7758.07,100,96.15,8058,0.0
2023-01-03 11:35:00,2476.0,100,128.2,2562,42.2
2023-01-03 11:40:00,4811.88,100,128.16,4729,211.04
2023-01-03 11:45:00,2011.33,100,160.2,2012,159.53
2023-01-03 11:50:00,2390.16,100,128.16,2418,100.32
2023-01-03 11:55:00,2917.04,100,128.16,2977,68.2
2023-01-03 12:00:00,2274.47,100,128.16,2334,68.63
2023-01-03 12:05:00,2156.28,100,128.16,2080,204.44
2023-01-03 12:10:00,2381.13,100,128.16,2368,141.29
2023-01-03 12:15:00,3003.32,100,128.16,3021,110.48
2023-01-03 12:20:00,1957.0,100,128.16,1979,106.16
2023-01-03 12:25:00,2611.44,100,128.16,2653,86.6
2023-01-03 12:30:00,2681.24,100,128.16,2662,147.4
2023-01-03 12:35:00,2090.53,100,96.12,2047,139.65
2023-01-03 12:40:00,3013.99,100,96.12,3015,95.11
2023-01-03 12:45:00,2890.73,100,96.12,2824,162.85
2023-01-03 12:50:00,2856.0,100,96.12,2831,121.12
2023-01-03 12:55:00,3035.64,100,96.12,3042,89.76
2023-01-03 13:00:00,2936.4,100,96.12,2906,126.52
2023-01-03 13:05:00,2769.0,100,128.12,2824,73.12
2023-01-03 13:10:00,3172.13,100,128.12,3224,76.25
2023-01-03 13:15:00,3028.1,100,128.12,3020,136.22
2023-01-03 13:20:00,4077.47,100,128.12,4043,162.59
2023-01-03 13:25:00,3210.98,100,128.12,3292,47.1
2023-01-03 13:30:00,3423.06,100,128.12,3496,55.18
2023-01-03 13:35:00,3557.02,100,128.12,3595,90.14
2023-01-03 13:40:00,1545.97,100,128.12,1538,136.09
2023-01-03 13:45:00,2681.9,100,128.12,2706,104.02
2023-01-03 13:50:00,2634.55,100,128.12,2664,98.67
2023-01-03 13:55:00,2783.48,100,128.12,2776,135.6
2023-01-03 14:00:00,3065.5,100,128.12,3145,48.62
2023-01-03 14:05:00,3208.81,100,128.12,3318,18.93
2023-01-03 14:10:00,2985.26,100,128.12,3034,79.38
2023-01-03 14:15:00,4150.64,100,128.12,4180,98.76
2023-01-03 14:20:00,4423.41,100,160.15,4377,206.56
2023-01-03 14:25:00,4223.41,100,128.12,4214,137.53
2023-01-03 14:30:00,3226.4,100,160.15,3127,259.55
2023-01-03 14:35:00,2381.52,100,128.12,2269,240.64
2023-01-03 14:40:00,2544.5,100,128.12,2416,256.62
2023-01-03 14:45:00,2464.08,100,128.12,2357,235.2
2023-01-03 14:50:00,2607.16,100,128.12,2495,240.28
2023-01-03 14:55:00,3406.26,100,128.12,3336,198.38
2023-01-03 15:00:00,3883.98,100,128.12,3840,172.1
2023-01-03 15:05:00,9597.35,100,128.12,10614,0.0
2023-01-03 15:10:00,3697.21,100,128.12,3694,131.33
2023-01-03 15:15:00,6088.18,100,128.12,5930,286.3
2023-01-03 15:20:00,3879.42,100,128.12,3885,122.54
2023-01-03 15:25:00,11369.11,100,160.15,11156,373.26
2023-01-03 15:30:00,3833.12,100,160.15,3817,176.27
2023-01-03 15:35:00,3435.45,100,160.15,3372,223.6
2023-01-03 15:40:00,9776.28,100,128.12,9371,533.4
2023-01-03 15:45:00,10679.5,100,128.12,10527,280.62
2023-01-03 15:50:00,10278.22,100,128.12,10141,265.34
2023-01-03 15:55:00,2386.93,100,128.12,2326,189.05
2023-01-03 16:00:00,1553.46,100,128.12,1579,102.58
2023-01-03 16:05:00,1911.02,100,128.12,1876,163.14
2023-01-03 16:10:00,1984.85,100,128.08,1945,167.93
2023-01-03 16:15:00,1766.81,100,96.06,1705,157.87
2023-01-03 16:20:00,1587.07,100,96.06,1536,147.13
2023-01-03 16:25:00,1188.6,100,96.06,1190,94.66
2023-01-03 16:30:00,722.85,100,128.08,788,62.93
2023-01-03 16:35:00,585.12,100,96.06,589,92.18
2023-01-03 16:40:00,528.16,100,96.06,572,52.22
2023-01-03 16:45:00,481.6,100,96.06,495,82.66
2023-01-03 16:50:00,545.11,100,96.06,584,57.17
2023-01-03 16:55:00,563.1,100,96.06,647,12.16
2023-01-03 17:00:00,692.3,100,96.06,770,18.36
2023-01-03 17:05:00,490.15,100,96.06,685,0.0
2023-01-03 17:10:00,430.95,100,96.06,547,0.0
2023-01-03 17:15:00,947.33,100,96.06,1103,0.0
2023-01-03 17:20:00,1330.55,100,96.06,1452,0.0
2023-01-03 17:25:00,1231.94,100,96.06,1319,9.0
2023-01-03 17:30:00,1076.57,100,64.04,1207,0.0
2023-01-03 17:35:00,1419.74,100,64.04,1521,0.0
2023-01-03 17:40:00,1290.9,100,96.06,1464,0.0
2023-01-03 17:45:00,1094.28,100,64.04,1311,0.0
2023-01-03 17:50:00,551.95,100,64.04,695,0.0
2023-01-03 17:55:00,546.8,100,64.04,628,0.0
2023-01-03 18:00:00,400.68,100,96.06,601,0.0
2023-01-03 18:05:00,460.45,100,96.06,621,0.0
2023-01-03 18:10:00,341.6,100,96.06,462,0.0
2023-01-03 18:15:00,251.46,100,96.06,436,0.0
2023-01-03 18:20:00,222.16,100,96.06,243,75.22
2023-01-03 18:25:00,192.62,100,96.06,260,28.68
2023-01-03 18:30:00,145.15,100,96.06,229,12.21
2023-01-03 18:35:00,47.82,100,96.06,136,7.88
2023-01-03 18:40:00,0.0,100,64.04,61,3.04
2023-01-03 18:45:00,0.0,100,64.04,-128,192.04
2023-01-03 18:50:00,0.0,100,64.04,-84,148.04
2023-01-03 18:55:00,0.0,100,64.04,-65,129.04
2023-01-03 19:00:00,0.0,100,64.04,-135,199.04
2023-01-03 19:05:00,0.0,100,319.0,19,300.0
2023-01-03 19:10:00,0.0,100,286.74,-18,304.74
2023-01-03 19:15:00,0.0,99,286.65,-13,299.65
2023-01-03 19:20:00,0.0,99,318.4,-17,335.4
2023-01-03 19:25:00,0.0,99,286.47,-36,322.47
2023-01-03 19:30:00,0.0,99,254.72,-11,265.72
2023-01-03 19:35:00,0.0,99,286.56,-33,319.56
2023-01-03 19:40:00,0.0,98,318.4,16,302.4
2023-01-03 19:45:00,0.0,98,318.4,17,301.4
2023-01-03 19:50:00,0.0,98,286.56,-16,302.56
2023-01-03 19:55:00,0.0,98,318.4,-14,332.4
2023-01-03 20:00:00,0.0,97,254.88,8,246.88
2023-01-03 20:05:00,0.0,97,254.96,22,232.96
2023-01-03 20:10:00,0.0,97,254.96,-14,268.96
2023-01-03 20:15:00,0.0,97,254.96,25,229.96
2023-01-03 20:20:00,0.0,97,223.09,7,216.09
2023-01-03 20:25:00,0.0,97,223.09,-15,238.09
2023-01-03 20:30:00,0.0,97,286.83,16,270.83
2023-01-03 20:35:00,0.0,97,254.96,23,231.96
2023-01-03 20:40:00,0.0,96,254.96,-17,271.96
2023-01-03 20:45:00,0.0,96,254.96,13,241.96
2023-01-03 20:50:00,0.0,96,254.96,-12,266.96
2023-01-03 20:55:00,0.0,96,286.83,17,269.83
2023-01-03 21:00:00,0.0,96,286.83,9,277.83
2023-01-03 21:05:00,0.0,96,286.83,28,258.83
2023-01-03 21:10:00,0.0,95,254.96,19,235.96
2023-01-03 21:15:00,0.0,95,254.96,15,239.96
2023-01-03 21:20:00,0.0,95,286.83,20,266.83
2023-01-03 21:25:00,0.0,95,254.96,-16,270.96
2023-01-03 21:30:00,0.0,95,254.96,11,243.96
2023-01-03 21:35:00,0.0,95,254.96,16,238.96
2023-01-03 21:40:00,0.0,95,286.83,-11,297.83
2023-01-03 21:45:00,0.0,95,286.83,-13,299.83
2023-01-03 21:50:00,0.0,95,254.96,-9,263.96
2023-01-03 21:55:00,0.0,94,254.96,-11,265.96
2023-01-03 22:00:00,0.0,94,286.83,-9,295.83
2023-01-03 22:05:00,0.0,94,286.83,-18,304.83
2023-01-03 22:10:00,0.0,94,286.83,8,278.83
2023-01-03 22:15:00,0.0,94,286.83,15,271.83
2023-01-03 22:20:00,0.0,93,286.47,-9,295.47
2023-01-03 22:25:00,0.0,93,381.96,31,350.96
2023-01-03 22:30:00,0.0,93,350.13,-35,385.13
2023-01-03 22:35:00,0.0,93,350.13,-15,365.13
2023-01-03 22:40:00,0.0,92,381.96,18,363.96
2023-01-03 22:45:00,0.0,92,318.3,-27,345.3
2023-01-03 22:50:00,0.0,92,350.13,17,333.13
2023-01-03 22:55:00,0.0,92,350.13,-34,384.13
2023-01-03 23:00:00,0.0,92,381.96,23,358.96
2023-01-03 23:05:00,0.0,91,381.96,23,358.96
2023-01-03 23:10:00,0.0,91,350.13,-19,369.13
2023-01-03 23:15:00,0.0,91,318.3,-10,328.3
2023-01-03 23:20:00,0.0,91,350.13,36,314.13
2023-01-03 23:25:00,0.0,91,350.13,-5,355.13
2023-01-03 23:30:00,0.0,91,350.13,-22,372.13
2023-01-03 23:35:00,0.0,90,350.13,-23,373.13
2023-01-03 23:40:00,0.0,90,286.56,-17,303.56
2023-01-03 23:45:00,0.0,90,318.4,17,301.4
2023-01-03 23:50:00,0.0,90,318.5,21,297.5
2023-01-03 23:55:00,0.0,90,286.65,-17,303.65
2023-01-04 00:00:00,0.0,90,191.16,-26,217.16
2023-01-04 00:05:00,0.0,90,223.16,17,206.16
2023-01-04 00:10:00,0.0,90,223.23,10,213.23
2023-01-04 00:15:00,0.0,90,223.23,-9,232.23
2023-01-04 00:20:00,0.0,90,191.34,-14,205.34
2023-01-04 00:25:00,0.0,89,286.83,-12,298.83
2023-01-04 00:30:00,0.0,89,286.74,-15,301.74
2023-01-04 00:35:00,0.0,89,286.74,-12,298.74
2023-01-04 00:40:00,0.0,89,286.65,-11,297.65
2023-01-04 00:45:00,0.0,89,318.5,19,299.5
2023-01-04 00:50:00,0.0,89,286.65,-19,305.65
2023-01-04 00:55:00,0.0,88,318.5,19,299.5
2023-01-04 01:00:00,0.0,88,286.65,-7,293.65
2023-01-04 01:05:00,0.0,88,286.65,-18,304.65
2023-01-04 01:10:00,0.0,88,286.65,13,273.65
2023-01-04 01:15:00,0.0,88,318.5,24,294.5
2023-01-04 01:20:00,0.0,88,286.65,-22,308.65
2023-01-04 01:25:00,0.0,88,286.65,12,274.65
2023-01-04 01:30:00,0.0,88,286.65,-24,310.65
2023-01-04 01:35:00,0.0,88,318.5,12,306.5
2023-01-04 01:40:00,0.0,87,318.5,15,303.5
2023-01-04 01:45:00,0.0,87,318.5,13,305.5
2023-01-04 01:50:00,0.0,87,318.5,-18,336.5
2023-01-04 01:55:00,0.0,87,318.4,18,300.4
2023-01-04 02:00:00,0.0,87,318.4,26,292.4
2023-01-04 02:05:00,0.0,87,318.4,-9,327.4
2023-01-04 02:10:00,0.0,86,318.4,14,304.4
2023-01-04 02:15:00,0.0,86,286.56,-18,304.56
2023-01-04 02:20:00,0.0,86,318.4,8,310.4
2023-01-04 02:25:00,0.0,86,413.66,28,385.66
2023-01-04 02:30:00,0.0,86,413.4,23,390.4
2023-01-04 02:35:00,0.0,86,381.6,16,365.6
2023-01-04 02:40:00,0.0,85,381.6,23,358.6
2023-01-04 02:45:00,0.0,85,381.6,24,357.6
2023-01-04 02:50:00,0.0,85,381.6,-18,399.6
2023-01-04 02:55:00,0.0,85,381.6,-9,390.6
2023-01-04 03:00:00,0.0,84,349.8,-28,377.8
2023-01-04 03:05:00,0.0,84,381.6,20,361.6
2023-01-04 03:10:00,0.0,84,381.6,22,359.6
2023-01-04 03:15:00,0.0,84,349.8,12,337.8
2023-01-04 03:20:00,0.0,84,381.6,-14,395.6
2023-01-04 03:25:00,0.0,84,381.6,23,358.6
2023-01-04 03:30:00,0.0,83,349.8,-18,367.8
2023-01-04 03:35:00,0.0,83,381.6,15,366.6
2023-01-04 03:40:00,0.0,83,349.8,-15,364.8
2023-01-04 03:45:00,0.0,83,381.6,24,357.6
2023-01-04 03:50:00,0.0,82,349.8,24,325.8
2023-01-04 03:55:00,0.0,82,286.29,15,271.29
2023-01-04 04:00:00,0.0,82,286.38,20,266.38
2023-01-04 04:05:00,0.0,82,286.47,-5,291.47
2023-01-04 04:10:00,0.0,82,318.3,15,303.3
2023-01-04 04:15:00,0.0,82,318.3,19,299.3
2023-01-04 04:20:00,0.0,82,286.47,-15,301.47
2023-01-04 04:25:00,0.0,82,318.3,22,296.3
2023-01-04 04:30:00,0.0,82,318.3,7,311.3
2023-01-04 04:35:00,0.0,81,286.47,-15,301.47
2023-01-04 04:40:00,0.0,81,286.47,-17,303.47
